;AnoMes;Municipio_Ibge;Municipio;Estado_Ibge;Estado;Sigla_Regiao;Regiao;VL_PagadorPF;QT_PagadorPF;VL_PagadorPJ;QT_PagadorPJ;VL_RecebedorPF;QT_RecebedorPF;VL_RecebedorPJ;QT_RecebedorPJ;QT_PES_PagadorPF;QT_PES_PagadorPJ;QT_PES_RecebedorPF;QT_PES_RecebedorPJ;data
826;202202;2202174,0;CAMPO LARGO DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;2091191,42;10442;309362,58;445;2003707,41;8634;297328,03;670;889;20;1031;21;2022-02-01
827;202202;3157377,0;SANTA CRUZ DE SALINAS;31,0;MINAS GERAIS;SE;SUDESTE;1990336,71;8578;1492201,63;206;1980309,71;8380;1440089,2;389;779;23;872;25;2022-02-01
828;202202;3113404,0;CARATINGA;31,0;MINAS GERAIS;SE;SUDESTE;102662059,58;346528;67993293,27;34702;103208026,84;297423;65388109,24;77290;30169;2908;30620;2771;2022-02-01
829;202202;4316758,0;SANTA CLARA DO SUL;43,0;RIO GRANDE DO SUL;SU;SUL;4081023,18;12345;1778168,01;1386;3889459,31;10259;2260079,52;3083;1741;180;1673;202;2022-02-01
830;202202;3130051,0;ICARAÍ DE MINAS;31,0;MINAS GERAIS;SE;SUDESTE;6369931,71;25530;1162810,14;862;5878303,56;21287;440962,09;1727;2204;74;2272;68;2022-02-01
831;202202;5208608,0;GOIANÉSIA;52,0;GOIÁS;CO;CENTRO-OESTE;127460029,93;340930;52856460,05;38560;125645627,81;288391;82100613,29;76316;26403;2156;28314;2026;2022-02-01
832;202202;4217550,0;SERRA ALTA;42,0;SANTA CATARINA;SU;SUL;1759800,67;4821;613838,71;486;2141098,86;3281;1040246,43;798;757;85;653;95;2022-02-01
833;202202;2806701,0;SÃO CRISTÓVÃO;28,0;SERGIPE;NE;NORDESTE;86943261,07;479791;29191890,2;26081;91310297,11;447831;21032513,06;40071;30644;1297;33448;1145;2022-02-01
834;202202;3132107,0;ITACARAMBI;31,0;MINAS GERAIS;SE;SUDESTE;10578642,3;56918;2653902,71;1996;10671189,77;48978;1753124,54;4678;5111;177;5336;178;2022-02-01
835;202202;4107801,0;FLORAÍ;41,0;PARANÁ;SU;SUL;5755301,1;16816;2981342,92;1757;5735885,97;13235;2097306,09;3080;1768;137;1665;136;2022-02-01
836;202202;2516706,0;TEIXEIRA;25,0;PARAÍBA;NE;NORDESTE;11377275,44;47904;1192968,92;1556;10868194,47;41808;1405116,59;4419;3845;118;4151;101;2022-02-01
837;202202;4117271,0;NOVA TEBAS;41,0;PARANÁ;SU;SUL;5565643,53;15359;2015896,37;1227;5496860,36;11923;1298261,06;2467;1756;105;1759;110;2022-02-01
838;202202;5206701,0;DAMIANÓPOLIS;52,0;GOIÁS;CO;CENTRO-OESTE;3829134,83;11950;721046,59;603;3857631,81;9405;872558,55;1480;1061;51;1093;49;2022-02-01
839;202202;2102408,0;CAJAPIÓ;21,0;MARANHÃO;NE;NORDESTE;3287251,39;18094;682668,92;208;2703250,64;16777;1328909,7;559;1491;19;1663;22;2022-02-01
840;202202;4201950,0;BALNEÁRIO ARROIO DO SILVA;42,0;SANTA CATARINA;SU;SUL;12620255,05;42502;6268948,62;5038;14024512,39;37844;5769106,64;10671;4176;388;4245;357;2022-02-01
841;202202;2707503,0;PORTO REAL DO COLÉGIO;27,0;ALAGOAS;NE;NORDESTE;9637729,68;40719;1025341,14;1098;10133159,46;37811;677504,79;1539;3679;79;4245;69;2022-02-01
842;202202;2414902,0;VIÇOSA;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;1328694,44;7564;129891,43;130;1252310,55;6519;507697,73;241;589;10;598;9;2022-02-01
843;202202;2903276,0;BARROCAS;29,0;BAHIA;NE;NORDESTE;10956787,38;57509;2748467,53;2639;11054279,76;48808;2042748,89;3636;4686;175;4849;166;2022-02-01
844;202202;1501451,0;BELTERRA;15,0;PARÁ;NO;NORTE;10733715,28;57452;2683797,32;3136;10362309,67;45876;1565514,14;6289;4340;191;4331;205;2022-02-01
845;202202;3304110,0;PORTO REAL;33,0;RIO DE JANEIRO;SE;SUDESTE;18597018,24;87843;44283190,87;8685;19179642,94;76838;15114034,15;12218;7599;470;7709;471;2022-02-01
846;202202;4216404,0;SÃO JOÃO DO SUL;42,0;SANTA CATARINA;SU;SUL;8826929,27;21271;10925577,48;2345;9587873,49;17980;9091779,33;5598;2322;217;2242;212;2022-02-01
847;202202;2107100,0;MORROS;21,0;MARANHÃO;NE;NORDESTE;5839172,95;37108;3299589,62;1613;5900583,4;35615;1753657,23;3532;2968;95;3286;93;2022-02-01
848;202202;2412401,0;SÃO JOSÉ DO SERIDÓ;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;3122387,34;13437;2317695,98;892;3101175,99;11295;1637528,25;1835;1145;66;1235;57;2022-02-01
849;202202;2501302,0;AROEIRAS;25,0;PARAÍBA;NE;NORDESTE;9085711,73;43048;817937,5;728;8833807,25;41765;815982,22;1650;3937;72;4317;71;2022-02-01
850;202202;3537107,0;PEDREIRA;35,0;SÃO PAULO;SE;SUDESTE;54598900,38;177019;52758843,03;27403;59626465,54;147454;55998247,69;46152;17446;1945;17250;1932;2022-02-01
851;202202;2908200,0;CONCEIÇÃO DA FEIRA;29,0;BAHIA;NE;NORDESTE;15727647,21;100481;15441140,43;2891;28731511,13;83241;3473413,16;5470;6370;216;6792;201;2022-02-01
852;202202;3135076,0;JAMPRUCA;31,0;MINAS GERAIS;SE;SUDESTE;2446160,4;10021;514653,27;218;2511878,86;8245;247317,21;650;1080;28;1110;25;2022-02-01
853;202202;1504950,0;NOVA ESPERANÇA DO PIRIÁ;15,0;PARÁ;NO;NORTE;10512081,99;47336;3867431,15;1389;10702055,03;40966;2866260,19;3507;3977;118;4000;117;2022-02-01
854;202202;5209606,0;HEITORAÍ;52,0;GOIÁS;CO;CENTRO-OESTE;3437216,79;9898;660904,1;569;3226096,71;9252;654743,09;1548;880;52;986;42;2022-02-01
855;202202;3500402,0;ÁGUAS DA PRATA;35,0;SÃO PAULO;SE;SUDESTE;9107426,11;24037;4312617,58;1968;8998321,05;19269;3880619,96;3214;2544;183;2499;186;2022-02-01
856;202202;4310751,0;IVORÁ;43,0;RIO GRANDE DO SUL;SU;SUL;902597,58;3147;97499,64;164;795465,03;2077;163282,77;397;497;29;435;31;2022-02-01
857;202202;1501907,0;BUJARU;15,0;PARÁ;NO;NORTE;9530916,35;60397;3139303,89;1634;9178398,24;53933;3002717,97;3105;4626;96;4667;82;2022-02-01
858;202202;2921054,0;MATINA;29,0;BAHIA;NE;NORDESTE;4178796,29;20589;462717,63;405;3870048,62;15668;348129,39;721;1817;35;1922;35;2022-02-01
859;202202;2921203,0;MIGUEL CALMON;29,0;BAHIA;NE;NORDESTE;13709950,46;67100;3346138,91;2460;13484074,26;58861;3847483,9;5851;5705;234;6212;252;2022-02-01
860;202202;2412609,0;SÃO PAULO DO POTENGI;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;13233151,29;83346;3515306,37;3358;13155157,16;78523;3486443,97;9515;5894;206;6046;203;2022-02-01
861;202202;2104305,0;GODOFREDO VIANA;21,0;MARANHÃO;NE;NORDESTE;5835893,55;30715;1258313,23;1475;5396504,35;24510;1351097,51;2515;2424;94;2404;88;2022-02-01
862;202202;5108352,0;VALE DE SÃO DOMINGOS;51,0;MATO GROSSO;CO;CENTRO-OESTE;2581573,23;6021;223594,85;288;2505011,19;4231;244179,62;559;808;40;711;43;2022-02-01
863;202202;2412807,0;SÃO RAFAEL;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;6151773,91;31399;782643,8;823;6154486,49;29363;656630,03;2232;2378;62;2417;57;2022-02-01
864;202202;4202206,0;BENEDITO NOVO;42,0;SANTA CATARINA;SU;SUL;6243936,31;18427;6017175,35;2074;6229302,29;13365;6265203,24;3755;2705;301;2370;299;2022-02-01
865;202202;2206902,0;NOVO ORIENTE DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;2604073,37;13477;351815,86;332;2353533,79;11801;531003,58;774;1204;26;1311;33;2022-02-01
866;202202;2701605,0;CANAPI;27,0;ALAGOAS;NE;NORDESTE;7654000,6;32622;1058997,5;548;7749094,22;36140;1391155,66;2005;3169;57;3429;60;2022-02-01
867;202202;1508126,0;ULIANÓPOLIS;15,0;PARÁ;NO;NORTE;24222107,65;104809;11863486,43;7268;29610456,31;87956;15003378,22;14400;7641;367;7894;382;2022-02-01
868;202202;3528700,0;MARABÁ PAULISTA;35,0;SÃO PAULO;SE;SUDESTE;2182245,18;9619;567697,47;575;2253027,79;7834;362338,32;709;955;37;964;33;2022-02-01
869;202202;4112959,0;JURANDA;41,0;PARANÁ;SU;SUL;8699317,33;20766;5114961,78;2229;10092317,29;14553;6312632,62;5189;2284;194;2084;207;2022-02-01
870;202202;4315172,0;PROTÁSIO ALVES;43,0;RIO GRANDE DO SUL;SU;SUL;1056137,26;2889;448353,2;317;999413,39;1859;659165,67;520;455;47;384;45;2022-02-01
871;202202;3126307,0;FORTALEZA DE MINAS;31,0;MINAS GERAIS;SE;SUDESTE;2254075,82;9726;420306,73;547;2338928,46;7966;528202,97;870;1020;47;1027;50;2022-02-01
872;202202;2600906,0;AMARAJI;26,0;PERNAMBUCO;NE;NORDESTE;10491521,45;58216;1575723,63;1253;11310206,32;54343;975257,8;2448;4869;116;5309;108;2022-02-01
873;202202;5221197,0;TEREZÓPOLIS DE GOIÁS;52,0;GOIÁS;CO;CENTRO-OESTE;9075875,89;32090;5403003,18;4125;10143539,47;31216;5267954,14;5148;2452;218;2683;197;2022-02-01
874;202202;2924678,0;PIRAÍ DO NORTE;29,0;BAHIA;NE;NORDESTE;4527295,86;22496;461362,95;523;4788722,15;18611;337326,91;961;1991;44;2134;55;2022-02-01
875;202202;3525854,0;JUMIRIM;35,0;SÃO PAULO;SE;SUDESTE;3040173,61;9007;6030211,46;963;3096580,27;7030;9487790,79;2103;987;70;977;70;2022-02-01
876;202202;2508406,0;LASTRO;25,0;PARAÍBA;NE;NORDESTE;1923486,52;7425;97890,76;64;1962521,45;7906;47686,55;95;631;8;727;6;2022-02-01
877;202202;3133709,0;ITATIAIUÇU;31,0;MINAS GERAIS;SE;SUDESTE;11531347,87;41990;5251772,15;3204;11017791,66;33432;4359030,02;7161;3964;286;3920;249;2022-02-01
878;202202;3162609,0;SÃO JOÃO DO ORIENTE;31,0;MINAS GERAIS;SE;SUDESTE;5290252,95;18049;1097887,21;888;5820242,91;15594;1185441,36;1635;1916;101;1998;102;2022-02-01
879;202202;1400308,0;MUCAJAÍ;14,0;RORAIMA;NO;NORTE;12761211,18;60552;3866647,2;2140;12621956,0;50698;4958915,77;6604;4217;131;4277;131;2022-02-01
880;202202;2926004,0;REMANSO;29,0;BAHIA;NE;NORDESTE;28190720,0;116435;6598243,03;5578;27857515,69;109567;7089483,13;11938;9242;346;10237;367;2022-02-01
881;202202;4117909,0;PALOTINA;41,0;PARANÁ;SU;SUL;48706993,19;133716;30111194,08;20464;44951863,71;93203;82886023,1;51925;13391;1512;12467;1488;2022-02-01
882;202202;5213400,0;MOIPORÁ;52,0;GOIÁS;CO;CENTRO-OESTE;2472000,21;5473;511793,36;326;2172437,4;4337;532876,65;470;479;27;502;23;2022-02-01
883;202202;2603900,0;CARNAÍBA;26,0;PERNAMBUCO;NE;NORDESTE;9555203,07;41613;1163611,16;1384;9769573,12;36328;1062140,41;3288;3846;130;4251;123;2022-02-01
884;202202;5204656,0;CAMPINAÇU;52,0;GOIÁS;CO;CENTRO-OESTE;3792477,13;9874;2405217,66;406;3947044,55;7875;2450738,81;1217;921;40;942;38;2022-02-01
885;202202;2408706,0;PARAÚ;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;2981281,48;17336;121611,23;145;2944066,63;14237;114967,42;1012;1280;16;1305;16;2022-02-01
886;202202;3549805,0;SÃO JOSÉ DO RIO PRETO;35,0;SÃO PAULO;SE;SUDESTE;996987980,78;2601637;754217730,53;384359;1086820153,62;2274500;742276071,87;592742;220561;25202;220505;23338;2022-02-01
887;202202;4319000,0;SÃO MARCOS;43,0;RIO GRANDE DO SUL;SU;SUL;21124559,3;55047;35203659,58;8792;21252226,25;39719;38881644,99;16196;7315;896;6664;960;2022-02-01
888;202202;3135357,0;JAPONVAR;31,0;MINAS GERAIS;SE;SUDESTE;5440276,66;24118;1895647,49;1094;5575291,13;21713;895370,81;2141;2168;76;2268;67;2022-02-01
889;202202;3204054,0;PEDRO CANÁRIO;32,0;ESPÍRITO SANTO;SE;SUDESTE;24129447,14;116572;8675824,8;6022;24915010,48;96678;8273330,54;14872;8893;436;9004;394;2022-02-01
890;202202;2302909,0;CAPISTRANO;23,0;CEARÁ;NE;NORDESTE;12706195,59;63875;1393750,34;1805;12615901,08;60992;1400170,64;5291;4913;129;5190;114;2022-02-01
891;202202;2102325,0;BURITICUPU;21,0;MARANHÃO;NE;NORDESTE;59357181,42;257605;12120054,86;8905;57594478,1;228219;12334012,52;26359;18326;481;18914;473;2022-02-01
892;202202;2903102,0;BARRA DO ROCHA;29,0;BAHIA;NE;NORDESTE;3279276,82;17214;1304542,83;445;3451925,61;14906;665976,94;536;1423;36;1581;30;2022-02-01
893;202202;4305702,0;CONDOR;43,0;RIO GRANDE DO SUL;SU;SUL;6369500,69;19456;7478385,65;2230;5357064,41;14199;7657226,2;3128;2201;207;1901;204;2022-02-01
894;202202;4316303,0;ROQUE GONZALES;43,0;RIO GRANDE DO SUL;SU;SUL;3932757,27;11813;1098650,37;1180;3761345,52;8364;1491011,44;2743;1550;144;1409;156;2022-02-01
895;202202;5204409,0;CAIAPÔNIA;52,0;GOIÁS;CO;CENTRO-OESTE;28662975,42;58153;9936945,73;3279;25190762,93;45836;13121652,02;9218;4812;256;4939;277;2022-02-01
896;202202;3149705,0;PERDIGÃO;31,0;MINAS GERAIS;SE;SUDESTE;12927123,15;36587;3539407,01;1731;18339256,3;33987;3688948,44;3708;3051;225;3127;225;2022-02-01
897;202202;3125606,0;FELISBURGO;31,0;MINAS GERAIS;SE;SUDESTE;3899055,25;15563;998298,86;779;3926688,56;13108;892915,21;1646;1619;60;1691;72;2022-02-01
898;202202;5205406,0;CERES;52,0;GOIÁS;CO;CENTRO-OESTE;47439914,67;99607;21805780,55;12349;42472466,53;83187;23357563,34;30851;8141;849;8514;796;2022-02-01
899;202202;4107702,0;FÊNIX;41,0;PARANÁ;SU;SUL;4587360,06;12961;1672004,23;1330;4171311,56;10960;1120618,44;1737;1382;86;1381;85;2022-02-01
900;202202;3148905,0;PEDRA DO INDAIÁ;31,0;MINAS GERAIS;SE;SUDESTE;2259661,61;6667;900424,21;459;2705074,2;8242;1096475,26;1219;862;73;750;66;2022-02-01
901;202202;2109106,0;PRESIDENTE DUTRA;21,0;MARANHÃO;NE;NORDESTE;50965436,99;222703;20310588,56;12787;49929013,05;203481;23520175,68;35369;14569;720;15555;724;2022-02-01
902;202202;2112100,0;TIMBIRAS;21,0;MARANHÃO;NE;NORDESTE;8944803,32;56740;1547389,57;1271;8660507,6;48969;1609313,05;3560;4704;86;5095;84;2022-02-01
903;202202;3121001,0;DATAS;31,0;MINAS GERAIS;SE;SUDESTE;4250585,78;16975;2278580,52;988;4798272,91;14633;2172858,09;1402;1502;79;1593;71;2022-02-01
904;202202;3134806,0;JACUÍ;31,0;MINAS GERAIS;SE;SUDESTE;5653283,28;15158;1151269,31;1126;5382135,72;10466;1727116,9;3237;1801;145;1685;158;2022-02-01
905;202202;4121307,0;RANCHO ALEGRE;41,0;PARANÁ;SU;SUL;3067656,61;11365;1341970,53;893;3326576,84;8903;1076168,52;1606;1242;99;1240;101;2022-02-01
906;202202;3115359,0;CATAS ALTAS;31,0;MINAS GERAIS;SE;SUDESTE;5316960,23;20972;3336442,3;1738;5021525,38;16259;3375051,44;2765;2080;139;2032;134;2022-02-01
907;202202;5215207,0;NOVO BRASIL;52,0;GOIÁS;CO;CENTRO-OESTE;4241849,97;11641;1081711,47;551;4058281,39;10288;849143,2;1326;1049;52;1091;50;2022-02-01
908;202202;2605004,0;CUPIRA;26,0;PERNAMBUCO;NE;NORDESTE;22432959,78;76568;4835397,34;3893;24435333,42;75329;6057992,17;8712;5988;252;6404;247;2022-02-01
909;202202;5218706,0;RIANÁPOLIS;52,0;GOIÁS;CO;CENTRO-OESTE;5459912,04;17130;1709862,55;1117;6189218,99;15244;1585677,66;1963;1417;86;1574;90;2022-02-01
910;202202;2207009,0;OEIRAS;22,0;PIAUÍ;NE;NORDESTE;28079245,92;131799;16716697,61;6712;27389909,87;114705;16402085,82;14767;10043;455;11365;449;2022-02-01
911;202202;3111150,0;CAMPO AZUL;31,0;MINAS GERAIS;SE;SUDESTE;2882911,83;10368;109546,08;177;2706920,14;8940;120076,7;521;897;13;929;15;2022-02-01
912;202202;2200053,0;ACAUÃ;22,0;PIAUÍ;NE;NORDESTE;1648368,85;8308;356192,74;306;1744967,69;7955;426037,91;675;801;24;850;25;2022-02-01
913;202202;4307005,0;ERECHIM;43,0;RIO GRANDE DO SUL;SU;SUL;123268813,79;325736;373289039,31;54017;128067250,97;244175;134805037,3;111264;38440;5066;36194;5138;2022-02-01
914;202202;3125101,0;EXTREMA;31,0;MINAS GERAIS;SE;SUDESTE;59871275,26;203185;112641844,15;29764;61642005,44;171195;142874302,47;59499;17726;1842;17520;1751;2022-02-01
915;202202;2600401,0;ÁGUA PRETA;26,0;PERNAMBUCO;NE;NORDESTE;13638529,67;73740;1696688,94;1870;14860834,74;70725;1471177,77;2483;6116;133;7121;116;2022-02-01
916;202202;2912608,0;IBIQUERA;29,0;BAHIA;NE;NORDESTE;2218439,11;11770;212156,68;176;2089929,11;9804;559585,39;481;966;22;999;22;2022-02-01
917;202202;2205300,0;JERUMENHA;22,0;PIAUÍ;NE;NORDESTE;2334510,85;15220;524276,05;569;2467516,98;13297;266090,45;759;1160;28;1306;27;2022-02-01
918;202202;3114907,0;CASA GRANDE;31,0;MINAS GERAIS;SE;SUDESTE;1773999,84;3887;220456,06;214;1359197,98;2726;354411,91;497;528;26;500;21;2022-02-01
919;202202;5201405,0;APARECIDA DE GOIÂNIA;52,0;GOIÁS;CO;CENTRO-OESTE;1011376662,62;3869850;764144852,29;305672;1131665320,18;3621223;741873211,99;564476;247619;15696;266026;14562;2022-02-01
920;202202;4114351,0;MANFRINÓPOLIS;41,0;PARANÁ;SU;SUL;1561030,06;4295;1391007,17;418;1635257,04;3171;1632967,55;816;564;56;549;58;2022-02-01
921;202202;4113304,0;LARANJEIRAS DO SUL;41,0;PARANÁ;SU;SUL;32758123,54;93461;31032119,21;12789;31834185,18;71433;31103720,9;26636;10271;1057;10046;1084;2022-02-01
922;202202;2923001,0;NOVA VIÇOSA;29,0;BAHIA;NE;NORDESTE;37300182,15;171997;13874766,18;8586;39625705,42;150459;12002012,48;15649;13337;599;13962;593;2022-02-01
923;202202;4311809,0;MARAU;43,0;RIO GRANDE DO SUL;SU;SUL;45384626,28;128673;205120123,51;17937;42128052,01;92230;159538692,88;47079;14831;1726;13830;1750;2022-02-01
924;202202;2313955,0;VARJOTA;23,0;CEARÁ;NE;NORDESTE;14429154,28;62013;4600463,68;3269;14524106,33;59732;3976250,51;6771;5362;223;5468;218;2022-02-01
925;202202;2200954,0;AROEIRAS DO ITAIM;22,0;PIAUÍ;NE;NORDESTE;276510,96;1236;40974,4;15;569674,5;1178;112502,03;42;115;5;117;4;2022-02-01
926;202202;2110856,0;SÃO FRANCISCO DO BREJÃO;21,0;MARANHÃO;NE;NORDESTE;5873380,03;31960;1330344,57;911;6615694,82;27604;1909631,38;1901;2197;55;2340;49;2022-02-01
927;202202;4206009,0;GOVERNADOR CELSO RAMOS;42,0;SANTA CATARINA;SU;SUL;20670389,09;62847;15084985,83;8536;23280503,68;56203;12505228,33;18372;6252;738;6002;597;2022-02-01
928;202202;1100072,0;CORUMBIARA;11,0;RONDÔNIA;NO;NORTE;9045017,14;20625;1893195,58;1240;7603796,92;15129;1218634,57;2525;2313;121;2178;127;2022-02-01
929;202202;3143450,0;MONTEZUMA;31,0;MINAS GERAIS;SE;SUDESTE;3772954,19;17281;765275,1;507;3718652,71;13666;1009885,71;1833;1703;50;1719;51;2022-02-01
930;202202;4121703,0;RESERVA;41,0;PARANÁ;SU;SUL;25849855,64;57024;18919242,9;6706;28278824,6;43864;17852150,51;10523;6544;506;6421;503;2022-02-01
931;202202;2803104,0;ITABI;28,0;SERGIPE;NE;NORDESTE;2529525,21;13607;303272,95;302;2531299,69;12660;269543,62;608;1137;28;1173;27;2022-02-01
932;202202;3549300,0;SÃO JOÃO DO PAU D'ALHO;35,0;SÃO PAULO;SE;SUDESTE;1280658,15;6045;201242,42;198;1380521,99;5961;286689,22;419;619;26;574;28;2022-02-01
933;202202;4306056,0;CRISTAL;43,0;RIO GRANDE DO SUL;SU;SUL;4629311,88;16400;4878781,63;1794;4265780,14;12912;5318339,39;3491;1981;146;1904;142;2022-02-01
934;202202;3137205,0;LAGOA DA PRATA;31,0;MINAS GERAIS;SE;SUDESTE;64069265,13;195221;36074862,04;18096;68881808,61;174603;39678612,1;38604;17464;1838;17737;1768;2022-02-01
935;202202;2916807,0;ITARANTIM;29,0;BAHIA;NE;NORDESTE;11220306,67;49507;9089609,62;2680;12087403,77;44023;7281712,94;4404;4302;212;4562;187;2022-02-01
936;202202;4310538,0;ITAARA;43,0;RIO GRANDE DO SUL;SU;SUL;5165758,98;16902;7733723,03;2327;4886185,15;12750;10287373,66;4384;1918;195;1819;182;2022-02-01
937;202202;2804102,0;MOITA BONITA;28,0;SERGIPE;NE;NORDESTE;7039928,01;17220;1164051,02;973;7200699,3;21959;2276012,92;1615;1831;90;1927;120;2022-02-01
938;202202;3131505,0;IPUIÚNA;31,0;MINAS GERAIS;SE;SUDESTE;8300101,94;17712;3155559,7;1750;8337268,05;14053;2652101,26;2794;2275;198;2181;180;2022-02-01
939;202202;2209351,0;SANTANA DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;1139194,88;5640;157372,39;76;1070494,95;5278;255365,89;104;601;6;681;12;2022-02-01
940;202202;2514107,0;SÃO JOÃO DO TIGRE;25,0;PARAÍBA;NE;NORDESTE;1177360,61;5495;113728,69;77;1271435,56;5002;42178,41;33;575;7;651;5;2022-02-01
941;202202;3200102,0;AFONSO CLÁUDIO;32,0;ESPÍRITO SANTO;SE;SUDESTE;17071874,1;59530;22428625,22;4257;17348982,46;61571;12225147,22;9468;6768;452;6597;464;2022-02-01
942;202202;3528205,0;MACEDÔNIA;35,0;SÃO PAULO;SE;SUDESTE;3752532,75;10514;1354256,89;947;4623972,2;8520;1430508,2;1428;1137;74;1158;68;2022-02-01
943;202202;4304101,0;CAMPOS BORGES;43,0;RIO GRANDE DO SUL;SU;SUL;1933349,08;5198;1295708,91;546;1727352,66;3217;1236544,06;1077;831;80;677;93;2022-02-01
944;202202;2407252,0;MAJOR SALES;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;2171866,91;11030;112933,65;148;2163094,75;10104;136498,57;867;924;24;1013;19;2022-02-01
945;202202;1718865,0;SANTA FÉ DO ARAGUAIA;17,0;TOCANTINS;NO;NORTE;7176867,02;33595;1924666,04;1147;6391155,35;26443;1614077,89;3134;2451;85;2639;81;2022-02-01
946;202202;4219507,0;XANXERÊ;42,0;SANTA CATARINA;SU;SUL;54479162,77;128042;54328517,57;21340;56173633,49;99405;55888867,71;40404;15600;2201;15534;2232;2022-02-01
947;202202;2705804,0;OLHO D'ÁGUA DO CASADO;27,0;ALAGOAS;NE;NORDESTE;4070495,38;19676;567957,91;639;4352118,87;19140;498304,33;876;1829;49;2134;40;2022-02-01
948;202202;3532504,0;NEVES PAULISTA;35,0;SÃO PAULO;SE;SUDESTE;9869489,32;29852;10015300,83;3145;10817573,11;23724;9051354,26;4546;2934;253;2794;269;2022-02-01
949;202202;3106309,0;BELO ORIENTE;31,0;MINAS GERAIS;SE;SUDESTE;25089806,67;98958;5467838,3;5233;22561732,26;74687;9108706,42;13022;8762;402;8907;408;2022-02-01
950;202202;3540903,0;PRADÓPOLIS;35,0;SÃO PAULO;SE;SUDESTE;18617868,48;73028;10340581,88;8123;20106530,76;59173;12606115,8;11322;6660;524;6775;493;2022-02-01
951;202202;5214606,0;NIQUELÂNDIA;52,0;GOIÁS;CO;CENTRO-OESTE;54130337,29;163090;17127699,64;8113;55749103,67;137216;13394554,31;20088;13080;614;14101;635;2022-02-01
952;202202;2414407,0;TOUROS;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;24512249,19;124067;6117697,77;6351;26388599,43;114495;6713411,79;14082;8650;349;9362;314;2022-02-01
953;202202;2107704,0;PARAIBANO;21,0;MARANHÃO;NE;NORDESTE;13391670,65;69179;1309706,43;1294;13895096,24;60938;1894479,62;4349;4738;114;5053;121;2022-02-01
954;202202;4317707,0;SANTO ANTÔNIO DAS MISSÕES;43,0;RIO GRANDE DO SUL;SU;SUL;7469724,94;25038;3394089,49;1966;6597650,52;17076;4483554,16;5863;2804;173;2570;191;2022-02-01
955;202202;2102358,0;BURITIRANA;21,0;MARANHÃO;NE;NORDESTE;8534748,86;33032;578411,58;683;8098056,93;28150;672394,95;1355;2708;39;2896;37;2022-02-01
956;202202;5106224,0;NOVA MUTUM;51,0;MATO GROSSO;CO;CENTRO-OESTE;113093961,16;259774;104205203,22;44539;115382356,32;197538;80204460,4;79893;21294;2618;20558;2434;2022-02-01
957;202202;4313805,0;PALMITINHO;43,0;RIO GRANDE DO SUL;SU;SUL;4654805,43;14699;4512310,79;1849;4223686,26;9649;3195905,14;4333;1844;240;1654;248;2022-02-01
958;202202;4103354,0;BRAGANEY;41,0;PARANÁ;SU;SUL;6507926,91;13857;1673763,0;1147;8061466,1;8687;2002500,09;2934;1708;107;1560;121;2022-02-01
959;202202;3113503,0;CARBONITA;31,0;MINAS GERAIS;SE;SUDESTE;7795192,93;31228;1861665,48;1315;7591198,93;24064;1985904,0;4562;2930;129;2917;137;2022-02-01
960;202202;3101102,0;AIMORÉS;31,0;MINAS GERAIS;SE;SUDESTE;27557777,74;83686;4354753,34;4333;23312501,84;62820;5700843,28;10775;7857;430;7660;424;2022-02-01
961;202202;4102901,0;BITURUNA;41,0;PARANÁ;SU;SUL;13418244,74;39295;17852927,25;4786;13009123,12;30063;15973414,72;8707;4528;357;4289;364;2022-02-01
962;202202;3556958,0;VITÓRIA BRASIL;35,0;SÃO PAULO;SE;SUDESTE;1995225,79;4344;1140459,53;260;1824021,86;3554;507299,22;338;444;26;438;25;2022-02-01
963;202202;2404903,0;ITAÚ;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;3921059,58;19702;872623,96;630;3952864,44;18237;720666,0;1715;1522;58;1603;57;2022-02-01
964;202202;2109205,0;PRESIDENTE JUSCELINO;21,0;MARANHÃO;NE;NORDESTE;3135098,4;21310;441862,23;404;3057385,29;18826;120800,63;418;1745;24;1904;18;2022-02-01
965;202202;2507804,0;JUNCO DO SERIDÓ;25,0;PARAÍBA;NE;NORDESTE;4085894,24;19346;2748752,07;882;3914125,65;23308;2044423,86;2500;1603;76;1735;65;2022-02-01
966;202202;4217154,0;SÃO MIGUEL DA BOA VISTA;42,0;SANTA CATARINA;SU;SUL;943333,35;1949;118243,07;159;1025347,65;1305;95544,43;149;287;26;270;26;2022-02-01
967;202202;4116802,0;NOVA CANTU;41,0;PARANÁ;SU;SUL;6273850,09;18809;869812,44;1636;5290444,17;13021;952004,31;3717;2055;159;1818;155;2022-02-01
968;202202;2616100,0;VERDEJANTE;26,0;PERNAMBUCO;NE;NORDESTE;3944276,8;21358;314844,7;504;4219608,32;21099;233218,36;691;1989;39;2194;38;2022-02-01
