;Indicador;Data;Reuniao;Media;Mediana;DesvioPadrao;Minimo;Maximo;numeroRespondentes;baseCalculo
2907;Selic;2024-07-05;R7/2024;10,4793;10,5;0,1869;10,0;12,0;145;0
2908;Selic;2024-07-05;R6/2024;10,5066;10,5;0,04;10,5;10,75;38;1
2909;Selic;2024-07-05;R6/2024;10,4914;10,5;0,119;10,0;11,5;145;0
2910;Selic;2024-07-05;R5/2024;10,5;10,5;0,0;10,5;10,5;38;1
2911;Selic;2024-07-05;R5/2024;10,4931;10,5;0,0716;10,0;11,0;145;0
2912;Selic;2024-07-04;R4/2026;9,3889;9,25;0,8733;7,5;12,5;45;1
2913;Selic;2024-07-04;R4/2026;9,3333;9,25;0,8128;7,5;12,5;69;0
2914;Selic;2024-07-04;R3/2026;9,4631;9,5;0,7904;7,5;12,5;61;1
2915;Selic;2024-07-04;R3/2026;9,413;9,5;0,8224;7,5;12,5;121;0
2916;Selic;2024-07-04;R2/2026;9,5202;9,5;0,7768;7,5;12,5;62;1
2917;Selic;2024-07-04;R2/2026;9,4694;9,5;0,7979;7,5;12,5;124;0
2918;Selic;2024-07-04;R1/2026;9,5754;9,5;0,8026;7,5;12,5;63;1
2919;Selic;2024-07-04;R1/2026;9,5456;9,5;0,799;7,5;12,5;125;0
2920;Selic;2024-07-04;R8/2025;9,6796;9,5;0,7852;7,5;12,5;71;1
2921;Selic;2024-07-04;R8/2025;9,6837;9,5;0,7644;7,5;12,5;144;0
2922;Selic;2024-07-04;R7/2025;9,7316;9,5;0,7792;7,5;12,5;68;1
2923;Selic;2024-07-04;R7/2025;9,755;9,75;0,748;7,5;12,5;140;0
2924;Selic;2024-07-04;R6/2025;9,7757;9,625;0,7767;7,5;12,5;68;1
2925;Selic;2024-07-04;R6/2025;9,8268;9,75;0,7415;7,5;12,5;140;0
2926;Selic;2024-07-04;R5/2025;9,8713;9,75;0,742;8,0;12,5;68;1
2927;Selic;2024-07-04;R5/2025;9,9228;10,0;0,7021;8,0;12,5;140;0
2928;Selic;2024-07-04;R4/2025;10,0074;10,0;0,6806;8,5;12,5;68;1
2929;Selic;2024-07-04;R4/2025;10,0383;10,0;0,644;8,0;12,5;140;0
2930;Selic;2024-07-04;R3/2025;10,1801;10,25;0,6;8,5;12,5;68;1
2931;Selic;2024-07-04;R3/2025;10,1709;10,25;0,5574;8,5;12,5;140;0
2932;Selic;2024-07-04;R2/2025;10,3309;10,5;0,5171;8,75;12,5;68;1
2933;Selic;2024-07-04;R2/2025;10,2987;10,5;0,4618;8,75;12,5;140;0
2934;Selic;2024-07-04;R1/2025;10,4338;10,5;0,4448;9,0;12,5;68;1
2935;Selic;2024-07-04;R1/2025;10,3946;10,5;0,3757;9,0;12,5;140;0
2936;Selic;2024-07-04;R8/2024;10,4965;10,5;0,3421;9,5;12,5;71;1
2937;Selic;2024-07-04;R8/2024;10,4586;10,5;0,2733;9,5;12,5;146;0
2938;Selic;2024-07-04;R7/2024;10,5145;10,5;0,2327;10,0;12,0;69;1
2939;Selic;2024-07-04;R7/2024;10,4792;10,5;0,1875;10,0;12,0;144;0
2940;Selic;2024-07-04;R6/2024;10,5145;10,5;0,1404;10,25;11,5;69;1
2941;Selic;2024-07-04;R6/2024;10,4913;10,5;0,1194;10,0;11,5;144;0
2942;Selic;2024-07-04;R5/2024;10,5072;10,5;0,0598;10,5;11,0;69;1
2943;Selic;2024-07-04;R5/2024;10,4931;10,5;0,0718;10,0;11,0;144;0
2944;Selic;2024-07-03;R4/2026;9,4205;9,25;0,8706;7,5;12,5;44;1
2945;Selic;2024-07-03;R4/2026;9,3507;9,25;0,8173;7,5;12,5;67;0
2946;Selic;2024-07-03;R3/2026;9,4918;9,5;0,7788;7,5;12,5;61;1
2947;Selic;2024-07-03;R3/2026;9,4006;9,475;0,8172;7,5;12,5;121;0
2948;Selic;2024-07-03;R2/2026;9,5484;9,5;0,7631;7,5;12,5;62;1
2949;Selic;2024-07-03;R2/2026;9,4613;9,5;0,7925;7,5;12,5;124;0
2950;Selic;2024-07-03;R1/2026;9,6032;9,5;0,7876;7,5;12,5;63;1
2951;Selic;2024-07-03;R1/2026;9,5416;9,5;0,7955;7,5;12,5;125;0
2952;Selic;2024-07-03;R8/2025;9,7218;9,5;0,7743;7,5;12,5;71;1
2953;Selic;2024-07-03;R8/2025;9,6837;9,5;0,7644;7,5;12,5;144;0
2954;Selic;2024-07-03;R7/2025;9,7794;9,625;0,7664;7,5;12,5;68;1
2955;Selic;2024-07-03;R7/2025;9,755;9,75;0,748;7,5;12,5;140;0
2956;Selic;2024-07-03;R6/2025;9,8228;9,75;0,7695;7,5;12,5;68;1
2957;Selic;2024-07-03;R6/2025;9,8265;9,75;0,7416;7,5;12,5;140;0
2958;Selic;2024-07-03;R5/2025;9,9154;9,75;0,7334;8,0;12,5;68;1
2959;Selic;2024-07-03;R5/2025;9,9228;10,0;0,7021;8,0;12,5;140;0
2960;Selic;2024-07-03;R4/2025;10,0478;10,0;0,6673;8,5;12,5;68;1
2961;Selic;2024-07-03;R4/2025;10,0383;10,0;0,644;8,0;12,5;140;0
2962;Selic;2024-07-03;R3/2025;10,2096;10,25;0,5904;8,5;12,5;68;1
2963;Selic;2024-07-03;R3/2025;10,1709;10,25;0,5574;8,5;12,5;140;0
2964;Selic;2024-07-03;R2/2025;10,3493;10,5;0,5112;8,75;12,5;68;1
2965;Selic;2024-07-03;R2/2025;10,2987;10,5;0,4618;8,75;12,5;140;0
2966;Selic;2024-07-03;R1/2025;10,4412;10,5;0,4417;9,0;12,5;68;1
2967;Selic;2024-07-03;R1/2025;10,3946;10,5;0,3757;9,0;12,5;140;0
2968;Selic;2024-07-03;R8/2024;10,5;10,5;0,3409;9,5;12,5;71;1
2969;Selic;2024-07-03;R8/2024;10,4588;10,5;0,2723;9,5;12,5;147;0
2970;Selic;2024-07-03;R7/2024;10,5109;10,5;0,2348;10,0;12,0;69;1
2971;Selic;2024-07-03;R7/2024;10,4776;10,5;0,1878;10,0;12,0;145;0
2972;Selic;2024-07-03;R6/2024;10,5145;10,5;0,1404;10,25;11,5;69;1
2973;Selic;2024-07-03;R6/2024;10,4914;10,5;0,119;10,0;11,5;145;0
2974;Selic;2024-07-03;R5/2024;10,5072;10,5;0,0598;10,5;11,0;69;1
2975;Selic;2024-07-03;R5/2024;10,4931;10,5;0,0716;10,0;11,0;145;0
2976;Selic;2024-07-02;R4/2026;9,4238;9,3725;0,8516;7,5;12,5;46;1
2977;Selic;2024-07-02;R4/2026;9,356;9,25;0,8223;7,5;12,5;66;0
2978;Selic;2024-07-02;R3/2026;9,4917;9,5;0,7663;7,5;12,5;63;1
2979;Selic;2024-07-02;R3/2026;9,4006;9,475;0,8172;7,5;12,5;121;0
2980;Selic;2024-07-02;R2/2026;9,5429;9,5;0,7567;7,5;12,5;63;1
2981;Selic;2024-07-02;R2/2026;9,4613;9,5;0,7925;7,5;12,5;124;0
2982;Selic;2024-07-02;R1/2026;9,593;9,5;0,7838;7,5;12,5;64;1
2983;Selic;2024-07-02;R1/2026;9,5396;9,5;0,7965;7,5;12,5;125;0
2984;Selic;2024-07-02;R8/2025;9,7216;9,5;0,7669;7,5;12,5;72;1
2985;Selic;2024-07-02;R8/2025;9,6768;9,5;0,7706;7,5;12,5;144;0
2986;Selic;2024-07-02;R7/2025;9,7856;9,5;0,7572;7,5;12,5;69;1
2987;Selic;2024-07-02;R7/2025;9,7497;9,75;0,7537;7,5;12,5;140;0
2988;Selic;2024-07-02;R6/2025;9,8363;9,75;0,7601;7,5;12,5;69;1
2989;Selic;2024-07-02;R6/2025;9,8247;9,75;0,7439;7,5;12,5;140;0
2990;Selic;2024-07-02;R5/2025;9,9268;9,75;0,7289;8,0;12,5;69;1
2991;Selic;2024-07-02;R5/2025;9,9175;10,0;0,7075;8,0;12,5;140;0
2992;Selic;2024-07-02;R4/2025;10,0487;10,0;0,666;8,5;12,5;69;1
2993;Selic;2024-07-02;R4/2025;10,0276;10,0;0,6535;8,0;12,5;140;0
2994;Selic;2024-07-02;R3/2025;10,2091;10,25;0,5876;8,5;12,5;69;1
2995;Selic;2024-07-02;R3/2025;10,1584;10,25;0,5678;8,5;12,5;140;0
2996;Selic;2024-07-02;R2/2025;10,3416;10,5;0,5088;8,75;12,5;69;1
2997;Selic;2024-07-02;R2/2025;10,2827;10,5;0,4779;8,75;12,5;140;0
2998;Selic;2024-07-02;R1/2025;10,4384;10,5;0,439;9,0;12,5;69;1
2999;Selic;2024-07-02;R1/2025;10,3786;10,5;0,397;9,0;12,5;140;0
3000;Selic;2024-07-02;R8/2024;10,5;10,5;0,3385;9,5;12,5;72;1
3001;Selic;2024-07-02;R8/2024;10,4452;10,5;0,2926;9,25;12,5;147;0
3002;Selic;2024-07-02;R7/2024;10,5107;10,5;0,2331;10,0;12,0;70;1
3003;Selic;2024-07-02;R7/2024;10,4672;10,5;0,2061;9,5;12,0;145;0
3004;Selic;2024-07-02;R6/2024;10,5143;10,5;0,1394;10,25;11,5;70;1
3005;Selic;2024-07-02;R6/2024;10,4845;10,5;0,1353;9,75;11,5;145;0
3006;Selic;2024-07-02;R5/2024;10,5071;10,5;0,0593;10,5;11,0;70;1
3007;Selic;2024-07-02;R5/2024;10,4879;10,5;0,0847;10,0;11,0;145;0
3008;Selic;2024-07-01;R4/2026;9,4148;9,25;0,8447;7,5;12,5;47;1
3009;Selic;2024-07-01;R4/2026;9,356;9,25;0,8223;7,5;12,5;66;0
3010;Selic;2024-07-01;R3/2026;9,4919;9,5;0,7696;7,5;12,5;65;1
3011;Selic;2024-07-01;R3/2026;9,4006;9,475;0,8172;7,5;12,5;121;0
3012;Selic;2024-07-01;R2/2026;9,541;9,5;0,7546;7,5;12,5;66;1
3013;Selic;2024-07-01;R2/2026;9,4613;9,5;0,7925;7,5;12,5;124;0
3014;Selic;2024-07-01;R1/2026;9,6001;9,5;0,7753;7,5;12,5;67;1
3015;Selic;2024-07-01;R1/2026;9,5396;9,5;0,7965;7,5;12,5;125;0
3016;Selic;2024-07-01;R8/2025;9,7291;9,5;0,7622;7,5;12,5;74;1
3017;Selic;2024-07-01;R8/2025;9,678;9,5;0,7731;7,5;12,5;143;0
3018;Selic;2024-07-01;R7/2025;9,7945;9,75;0,746;7,5;12,5;72;1
3019;Selic;2024-07-01;R7/2025;9,7497;9,75;0,7537;7,5;12,5;140;0
3020;Selic;2024-07-01;R6/2025;9,8501;9,75;0,7485;7,5;12,5;72;1
3021;Selic;2024-07-01;R6/2025;9,8247;9,75;0,7439;7,5;12,5;140;0
3022;Selic;2024-07-01;R5/2025;9,9472;9,875;0,7158;8,0;12,5;72;1
3023;Selic;2024-07-01;R5/2025;9,9193;10,0;0,7061;8,0;12,5;140;0
3024;Selic;2024-07-01;R4/2025;10,0744;10,0;0,6521;8,5;12,5;72;1
3025;Selic;2024-07-01;R4/2025;10,0311;10,0;0,6506;8,0;12,5;140;0
3026;Selic;2024-07-01;R3/2025;10,2281;10,25;0,5725;8,5;12,5;72;1
3027;Selic;2024-07-01;R3/2025;10,162;10,25;0,5653;8,5;12,5;140;0
3028;Selic;2024-07-01;R2/2025;10,3552;10,5;0,4942;8,75;12,5;72;1
3029;Selic;2024-07-01;R2/2025;10,2862;10,5;0,4758;8,75;12,5;140;0
3030;Selic;2024-07-01;R1/2025;10,4444;10,5;0,4274;9,0;12,5;72;1
3031;Selic;2024-07-01;R1/2025;10,3821;10,5;0,3958;9,0;12,5;140;0
3032;Selic;2024-07-01;R8/2024;10,5034;10,5;0,3326;9,5;12,5;74;1
3033;Selic;2024-07-01;R8/2024;10,4466;10,5;0,2932;9,25;12,5;146;0
3034;Selic;2024-07-01;R7/2024;10,5103;10,5;0,2283;10,0;12,0;73;1
3035;Selic;2024-07-01;R7/2024;10,4672;10,5;0,2061;9,5;12,0;145;0
3036;Selic;2024-07-01;R6/2024;10,5137;10,5;0,1366;10,25;11,5;73;1
3037;Selic;2024-07-01;R6/2024;10,4845;10,5;0,1353;9,75;11,5;145;0
3038;Selic;2024-07-01;R5/2024;10,5068;10,5;0,0581;10,5;11,0;73;1
3039;Selic;2024-07-01;R5/2024;10,4879;10,5;0,0847;10,0;11,0;145;0
3040;Selic;2024-06-28;R4/2026;9,3577;9,25;0,8093;7,5;12,5;51;1
3041;Selic;2024-06-28;R4/2026;9,3345;9,25;0,7921;7,5;12,5;65;0
3042;Selic;2024-06-28;R3/2026;9,4298;9,4875;0,7668;7,5;12,5;68;1
3043;Selic;2024-06-28;R3/2026;9,3894;9,3625;0,8015;7,5;12,5;120;0
3044;Selic;2024-06-28;R2/2026;9,4812;9,5;0,7546;7,5;12,5;69;1
3045;Selic;2024-06-28;R2/2026;9,4432;9,5;0,7789;7,5;12,5;124;0
3046;Selic;2024-06-28;R1/2026;9,5458;9,5;0,7692;7,5;12,5;70;1
3047;Selic;2024-06-28;R1/2026;9,5196;9,5;0,7846;7,5;12,5;125;0
3048;Selic;2024-06-28;R8/2025;9,6715;9,5;0,7531;7,5;12,5;77;1
3049;Selic;2024-06-28;R8/2025;9,6623;9,5;0,7586;7,5;12,5;143;0
3050;Selic;2024-06-28;R7/2025;9,7394;9,5;0,7299;7,5;12,5;75;1
3051;Selic;2024-06-28;R7/2025;9,7354;9,75;0,7386;7,5;12,5;140;0
3052;Selic;2024-06-28;R6/2025;9,8027;9,75;0,7272;7,5;12,5;75;1
3053;Selic;2024-06-28;R6/2025;9,8122;9,75;0,7314;7,5;12,5;140;0
3054;Selic;2024-06-28;R5/2025;9,9093;9,75;0,6914;8,0;12,5;75;1
3055;Selic;2024-06-28;R5/2025;9,9068;10,0;0,6934;8,0;12,5;140;0
3056;Selic;2024-06-28;R4/2025;10,0415;10,0;0,628;8,5;12,5;75;1
3057;Selic;2024-06-28;R4/2025;10,0204;10,0;0,6386;8,0;12,5;140;0
3058;Selic;2024-06-28;R3/2025;10,1923;10,25;0,5516;8,5;12,5;75;1
3059;Selic;2024-06-28;R3/2025;10,1495;10,25;0,5548;8,5;12,5;140;0
3060;Selic;2024-06-28;R2/2025;10,3243;10,5;0,4756;8,75;12,5;75;1
3061;Selic;2024-06-28;R2/2025;10,2773;10,5;0,4655;8,75;12,5;140;0
3062;Selic;2024-06-28;R1/2025;10,4167;10,5;0,4048;9,0;12,5;75;1
3063;Selic;2024-06-28;R1/2025;10,3732;10,5;0,3844;9,0;12,5;140;0
3064;Selic;2024-06-28;R8/2024;10,4935;10,5;0,3146;9,5;12,5;77;1
3065;Selic;2024-06-28;R8/2024;10,4401;10,5;0,285;9,25;12,5;147;0
3066;Selic;2024-06-28;R7/2024;10,5033;10,5;0,2165;10,0;12,0;76;1
3067;Selic;2024-06-28;R7/2024;10,4638;10,5;0,2012;9,5;12,0;145;0
3068;Selic;2024-06-28;R6/2024;10,5099;10,5;0,131;10,25;11,5;76;1
3069;Selic;2024-06-28;R6/2024;10,4828;10,5;0,1334;9,75;11,5;145;0
3070;Selic;2024-06-28;R5/2024;10,5066;10,5;0,057;10,5;11,0;76;1
3071;Selic;2024-06-28;R5/2024;10,4879;10,5;0,0847;10,0;11,0;145;0
3072;Selic;2024-06-27;R4/2026;9,2796;9,3725;0,6272;7,5;10,5;42;1
3073;Selic;2024-06-27;R4/2026;9,2328;9,25;0,6514;7,5;10,5;44;0
3074;Selic;2024-06-27;R3/2026;9,393;9,5;0,6425;7,5;10,5;61;1
3075;Selic;2024-06-27;R3/2026;9,3107;9,25;0,722;7,5;12,5;115;0
3076;Selic;2024-06-27;R2/2026;9,4358;9,5;0,6203;7,5;10,5;63;1
3077;Selic;2024-06-27;R2/2026;9,3684;9,25;0,6944;7,5;12,5;120;0
3078;Selic;2024-06-27;R1/2026;9,4759;9,5;0,6446;7,5;10,5;64;1
3079;Selic;2024-06-27;R1/2026;9,4438;9,5;0,706;7,5;12,5;121;0
3080;Selic;2024-06-27;R8/2025;9,5874;9,5;0,6338;7,5;10,5;71;1
3081;Selic;2024-06-27;R8/2025;9,6004;9,5;0,7032;7,5;12,5;139;0
3082;Selic;2024-06-27;R7/2025;9,6494;9,5;0,6029;7,5;10,5;70;1
3083;Selic;2024-06-27;R7/2025;9,6651;9,5;0,6842;7,5;12,5;136;0
3084;Selic;2024-06-27;R6/2025;9,7179;9,5025;0,599;7,5;10,5;70;1
3085;Selic;2024-06-27;R6/2025;9,739;9,75;0,6846;7,5;12,5;136;0
3086;Selic;2024-06-27;R5/2025;9,8171;9,75;0,5685;8,0;10,5;70;1
3087;Selic;2024-06-27;R5/2025;9,8305;9,75;0,6502;8,0;12,0;136;0
3088;Selic;2024-06-27;R4/2025;9,9444;10,0;0,5191;8,5;10,5;70;1
3089;Selic;2024-06-27;R4/2025;9,9401;10,0;0,5989;8,0;11,5;136;0
3090;Selic;2024-06-27;R3/2025;10,1061;10,25;0,4401;8,5;10,5;70;1
3091;Selic;2024-06-27;R3/2025;10,0748;10,25;0,5191;8,5;11,5;136;0
3092;Selic;2024-06-27;R2/2025;10,2475;10,5;0,3395;8,75;10,5;70;1
3093;Selic;2024-06-27;R2/2025;10,2101;10,25;0,4215;8,75;11,5;136;0
3094;Selic;2024-06-27;R1/2025;10,3607;10,5;0,2487;9,0;10,5;70;1
3095;Selic;2024-06-27;R1/2025;10,3254;10,5;0,3339;9,0;11,5;136;0
3096;Selic;2024-06-27;R8/2024;10,4542;10,5;0,1642;9,5;10,5;71;1
3097;Selic;2024-06-27;R8/2024;10,4087;10,5;0,236;9,25;11,25;143;0
3098;Selic;2024-06-27;R7/2024;10,4786;10,5;0,0818;10,0;10,5;70;1
3099;Selic;2024-06-27;R7/2024;10,4415;10,5;0,1701;9,5;11,0;141;0
3100;Selic;2024-06-27;R6/2024;10,4929;10,5;0,0416;10,25;10,5;70;1
3101;Selic;2024-06-27;R6/2024;10,4681;10,5;0,1185;9,75;10,75;141;0
3102;Selic;2024-06-27;R5/2024;10,5;10,5;0,0;10,5;10,5;70;1
3103;Selic;2024-06-27;R5/2024;10,4805;10,5;0,0846;10,0;10,5;141;0
3104;Selic;2024-06-26;R4/2026;9,2266;9,25;0,6577;7,5;10,5;43;1
3105;Selic;2024-06-26;R4/2026;9,2266;9,25;0,6577;7,5;10,5;43;0
3106;Selic;2024-06-26;R3/2026;9,3434;9,25;0,6562;7,5;10,5;64;1
3107;Selic;2024-06-26;R3/2026;9,3107;9,25;0,722;7,5;12,5;115;0
3108;Selic;2024-06-26;R2/2026;9,397;9,4775;0,629;7,5;10,5;66;1
3109;Selic;2024-06-26;R2/2026;9,3684;9,25;0,6944;7,5;12,5;120;0
3110;Selic;2024-06-26;R1/2026;9,4583;9,5;0,6459;7,5;10,5;67;1
3111;Selic;2024-06-26;R1/2026;9,4438;9,5;0,706;7,5;12,5;121;0
3112;Selic;2024-06-26;R8/2025;9,5882;9,5;0,6371;7,5;10,5;76;1
3113;Selic;2024-06-26;R8/2025;9,5979;9,5;0,7;7,5;12,5;140;0
3114;Selic;2024-06-26;R7/2025;9,6494;9,5;0,6002;7,5;10,5;75;1
3115;Selic;2024-06-26;R7/2025;9,6541;9,5;0,6787;7,5;12,5;136;0
3116;Selic;2024-06-26;R6/2025;9,7167;9,5;0,5892;7,5;10,5;75;1
3117;Selic;2024-06-26;R6/2025;9,7261;9,75;0,6785;7,5;12,5;136;0
3118;Selic;2024-06-26;R5/2025;9,8193;9,75;0,5577;8,0;10,5;75;1
3119;Selic;2024-06-26;R5/2025;9,8195;9,75;0,6458;8,0;12,0;136;0
3120;Selic;2024-06-26;R4/2025;9,9515;10,0;0,5078;8,5;10,5;75;1
3121;Selic;2024-06-26;R4/2025;9,9328;10,0;0,5958;8,0;11,5;136;0
3122;Selic;2024-06-26;R3/2025;10,1157;10,25;0,4305;8,5;10,5;75;1
3123;Selic;2024-06-26;R3/2025;10,0711;10,25;0,5178;8,5;11,5;136;0
3124;Selic;2024-06-26;R2/2025;10,2576;10,5;0,3317;8,75;10,5;75;1
3125;Selic;2024-06-26;R2/2025;10,2083;10,25;0,4208;8,75;11,5;136;0
3126;Selic;2024-06-26;R1/2025;10,37;10,5;0,2428;9,0;10,5;75;1
3127;Selic;2024-06-26;R1/2025;10,3254;10,5;0,3339;9,0;11,5;136;0
3128;Selic;2024-06-26;R8/2024;10,4539;10,5;0,1607;9,5;10,5;77;1
3129;Selic;2024-06-26;R8/2024;10,4059;10,5;0,2376;9,25;11,25;144;0
3130;Selic;2024-06-26;R7/2024;10,477;10,5;0,0829;10,0;10,5;76;1
3131;Selic;2024-06-26;R7/2024;10,4384;10,5;0,1735;9,5;11,0;142;0
3132;Selic;2024-06-26;R6/2024;10,4934;10,5;0,04;10,25;10,5;76;1
3133;Selic;2024-06-26;R6/2024;10,4648;10,5;0,1244;9,75;10,75;142;0
3134;Selic;2024-06-26;R5/2024;10,5;10,5;0,0;10,5;10,5;76;1
3135;Selic;2024-06-26;R5/2024;10,4771;10,5;0,0934;10,0;10,5;142;0
3136;Selic;2024-06-25;R4/2026;9,2188;9,125;0,6782;7,5;10,5;40;1
3137;Selic;2024-06-25;R4/2026;9,2188;9,125;0,6782;7,5;10,5;40;0
3138;Selic;2024-06-25;R3/2026;9,3242;9,25;0,661;7,5;10,5;64;1
3139;Selic;2024-06-25;R3/2026;9,3075;9,0;0,7279;7,5;12,5;113;0
3140;Selic;2024-06-25;R2/2026;9,3864;9,375;0,6339;7,5;10,5;66;1
3141;Selic;2024-06-25;R2/2026;9,3665;9,25;0,7001;7,5;12,5;118;0
3142;Selic;2024-06-25;R1/2026;9,459;9,5;0,6473;7,5;10,5;67;1
3143;Selic;2024-06-25;R1/2026;9,4433;9,5;0,7119;7,5;12,5;119;0
3144;Selic;2024-06-25;R8/2025;9,602;9,5;0,6427;7,5;10,5;76;1
3145;Selic;2024-06-25;R8/2025;9,596;9,5;0,706;7,5;12,5;138;0
3146;Selic;2024-06-25;R7/2025;9,67;9,5;0,6167;7,5;10,75;75;1
3147;Selic;2024-06-25;R7/2025;9,6493;9,5;0,6851;7,5;12,5;134;0
3148;Selic;2024-06-25;R6/2025;9,7433;9,5;0,6204;7,5;11,25;75;1
3149;Selic;2024-06-25;R6/2025;9,7183;9,75;0,6846;7,5;12,5;134;0
3150;Selic;2024-06-25;R5/2025;9,8467;9,75;0,5943;8,0;11,5;75;1
3151;Selic;2024-06-25;R5/2025;9,8116;9,75;0,6497;8,0;12,0;134;0
3152;Selic;2024-06-25;R4/2025;9,98;10,0;0,5443;8,5;11,5;75;1
3153;Selic;2024-06-25;R4/2025;9,9272;10,0;0,5991;8,0;11,5;134;0
3154;Selic;2024-06-25;R3/2025;10,1367;10,25;0,4642;8,5;11,5;75;1
3155;Selic;2024-06-25;R3/2025;10,0653;10,25;0,521;8,5;11,5;134;0
3156;Selic;2024-06-25;R2/2025;10,2767;10,5;0,3642;8,75;11,5;75;1
3157;Selic;2024-06-25;R2/2025;10,2052;10,25;0,423;8,75;11,5;134;0
3158;Selic;2024-06-25;R1/2025;10,3833;10,5;0,2779;9,0;11,5;75;1
3159;Selic;2024-06-25;R1/2025;10,3209;10,5;0,3368;9,0;11,5;134;0
3160;Selic;2024-06-25;R8/2024;10,4604;10,5;0,1857;9,5;11,25;77;1
3161;Selic;2024-06-25;R8/2024;10,4011;10,5;0,2412;9,25;11,25;142;0
3162;Selic;2024-06-25;R7/2024;10,4803;10,5;0,1055;10,0;11,0;76;1
3163;Selic;2024-06-25;R7/2024;10,4339;10,5;0,1783;9,5;11,0;140;0
3164;Selic;2024-06-25;R6/2024;10,4934;10,5;0,057;10,25;10,75;76;1
3165;Selic;2024-06-25;R6/2024;10,4607;10,5;0,1312;9,75;10,75;140;0
3166;Selic;2024-06-25;R5/2024;10,4967;10,5;0,0285;10,25;10,5;76;1
3167;Selic;2024-06-25;R5/2024;10,4732;10,5;0,1022;10,0;10,5;140;0
3168;Selic;2024-06-24;R4/2026;9,2244;9,25;0,6859;7,5;10,5;39;1
3169;Selic;2024-06-24;R4/2026;9,2244;9,25;0,6859;7,5;10,5;39;0
3170;Selic;2024-06-24;R3/2026;9,3056;9,25;0,7021;7,5;10,5;63;1
3171;Selic;2024-06-24;R3/2026;9,3075;9,0;0,7279;7,5;12,5;113;0
3172;Selic;2024-06-24;R2/2026;9,3672;9,375;0,6817;7,5;10,5;64;1
3173;Selic;2024-06-24;R2/2026;9,3665;9,25;0,7001;7,5;12,5;118;0
3174;Selic;2024-06-24;R1/2026;9,4308;9,5;0,6996;7,5;10,5;65;1
3175;Selic;2024-06-24;R1/2026;9,4391;9,5;0,713;7,5;12,5;119;0
3176;Selic;2024-06-24;R8/2025;9,5856;9,5;0,6815;7,5;10,5;73;1
3177;Selic;2024-06-24;R8/2025;9,5906;9,5;0,7083;7,5;12,5;138;0
3178;Selic;2024-06-24;R7/2025;9,6473;9,5;0,6541;7,5;10,75;73;1
3179;Selic;2024-06-24;R7/2025;9,6455;9,5;0,6859;7,5;12,5;134;0
3180;Selic;2024-06-24;R6/2025;9,7158;9,5;0,6586;7,5;11,25;73;1
3181;Selic;2024-06-24;R6/2025;9,7127;9,625;0,6853;7,5;12,5;134;0
3182;Selic;2024-06-24;R5/2025;9,8116;9,75;0,6367;8,0;11,5;73;1
3183;Selic;2024-06-24;R5/2025;9,8041;9,75;0,651;8,0;12,0;134;0
3184;Selic;2024-06-24;R4/2025;9,9384;10,0;0,5936;8,0;11,5;73;1
3185;Selic;2024-06-24;R4/2025;9,9179;10,0;0,6014;8,0;11,5;134;0
3186;Selic;2024-06-24;R3/2025;10,1027;10,25;0,5065;8,5;11,5;73;1
3187;Selic;2024-06-24;R3/2025;10,0578;10,25;0,5236;8,5;11,5;134;0
3188;Selic;2024-06-24;R2/2025;10,25;10,5;0,3991;8,75;11,5;73;1
3189;Selic;2024-06-24;R2/2025;10,1978;10,25;0,4288;8,75;11,5;134;0
3190;Selic;2024-06-24;R1/2025;10,363;10,5;0,3014;9,0;11,5;73;1
3191;Selic;2024-06-24;R1/2025;10,3134;10,5;0,341;9,0;11,5;134;0
3192;Selic;2024-06-24;R8/2024;10,4486;10,5;0,1978;9,5;11,25;74;1
3193;Selic;2024-06-24;R8/2024;10,394;10,5;0,2437;9,25;11,25;142;0
3194;Selic;2024-06-24;R7/2024;10,4764;10,5;0,11;10,0;11,0;74;1
3195;Selic;2024-06-24;R7/2024;10,4321;10,5;0,1789;9,5;11,0;140;0
3196;Selic;2024-06-24;R6/2024;10,4932;10,5;0,0577;10,25;10,75;74;1
3197;Selic;2024-06-24;R6/2024;10,4607;10,5;0,1312;9,75;10,75;140;0
3198;Selic;2024-06-24;R5/2024;10,4966;10,5;0,0289;10,25;10,5;74;1
3199;Selic;2024-06-24;R5/2024;10,4732;10,5;0,1022;10,0;10,5;140;0
3200;Selic;2024-06-21;R4/2026;9,2426;9,375;0,6656;7,5;10,5;34;1
3201;Selic;2024-06-21;R4/2026;9,2426;9,375;0,6656;7,5;10,5;34;0
3202;Selic;2024-06-21;R3/2026;9,3566;9,25;0,7034;7,5;11,0;61;1
3203;Selic;2024-06-21;R3/2026;9,3208;9,25;0,7298;7,5;12,5;113;0
3204;Selic;2024-06-21;R2/2026;9,4194;9,5;0,6821;7,5;11,0;62;1
3205;Selic;2024-06-21;R2/2026;9,3739;9,25;0,6995;7,5;12,5;119;0
3206;Selic;2024-06-21;R1/2026;9,4802;9,5;0,7047;7,5;11,0;63;1
3207;Selic;2024-06-21;R1/2026;9,4375;9,5;0,7211;7,5;12,5;120;0
3208;Selic;2024-06-21;R8/2025;9,6304;9,5;0,6884;7,5;11,0;69;1
3209;Selic;2024-06-21;R8/2025;9,5737;9,5;0,7367;7,5;12,5;139;0
3210;Selic;2024-06-21;R7/2025;9,6848;9,5;0,6685;7,5;11,0;69;1
