;trimestre;nomeBandeira;nomeFuncao;produto;qtdCartoesEmitidos;qtdCartoesAtivos;qtdTransacoesNacionais;valorTransacoesNacionais;qtdTransacoesInternacionais;valorTransacoesInternacionais;data
819;20182;VISA;Pré-Pago;Platinum;160340;6897;217;53071,47;181376;37787423,75;2018-04-01
820;20214;American Express;Crédito;Platinum;120;120;120;9426,77;0;0,0;2021-10-01
821;20241;MasterCard;Crédito;Empresarial;7061884;3156986;56154029;16033531277,27;894292;528067137,2;2024-01-01
822;20192;VISA;Crédito;Básico Internacional;21025903;13278149;244105028;21396801450,28;1677835;276199190,83;2019-04-01
823;20163;Elo;Crédito;Empresarial;428142;142385;1806789;492928624,56;0;0,0;2016-07-01
824;20233;MasterCard;Crédito;Corporativo;3400898;967632;22324092;3777413941,23;326845;316187499,38;2023-07-01
825;20131;VISA;Débito;Básico Nacional;8976877;3548599;47864366;2825146782,26;0;0,0;2013-01-01
826;20211;MasterCard;Pré-Pago;Básico Internacional;952;693;290;38762,66;0;0,0;2021-01-01
827;20192;MasterCard;Débito;Corporativo;4596;905;31857;2296248,07;0;0,0;2019-04-01
828;20173;Elo;Crédito;Corporativo;20854;12877;8818;141806618,95;34;22338,41;2017-07-01
829;20194;MasterCard;Débito;Corporativo;4479;1052;32851;2380973,15;0;0,0;2019-10-01
830;20133;Elo;Débito;Básico Internacional;6947714;1201620;20562945;987409526,0;0;0,0;2013-07-01
831;20112;American Express;Crédito;Empresarial;22270;24;77;13662,29;1;677,66;2011-04-01
832;20201;MasterCard;Pré-Pago;Intermediário;7453316;2951173;49693221;2035795599,63;1;0,01;2020-01-01
833;20171;MasterCard;Crédito;Platinum;5118225;3882789;130230295;17590404523,38;3633498;734467941,54;2017-01-01
834;20131;MasterCard;Crédito;Outros;7978113;3097803;30983605;2775739914,01;21817;1763590,52;2013-01-01
835;20124;MasterCard;Crédito;Corporativo;64648;28482;778124;333673784,23;43561;27948756,16;2012-10-01
836;20241;VISA;Crédito;Empresarial;2954424;1731511;45030631;13545709013,86;484285;408402195,51;2024-01-01
837;20111;MasterCard;Crédito;Premium;197214;125782;4644165;790195753,19;385904;149084105,31;2011-01-01
838;20122;MasterCard;Crédito;Outros;6222933;3202120;30482219;2747699358,2;8685;921904,13;2012-04-01
839;20202;Elo;Pré-Pago;Básico Nacional;994851;112051;204630;13131374,82;37;3387,62;2020-04-01
840;20224;VISA;Débito;Básico Nacional;13886573;7884716;223352428;14928208715,6;1715;250910,45;2022-10-01
841;20201;Bandeira própria;Débito;Outros;1412380;392403;4395939;293172072,71;0;0,0;2020-01-01
842;20223;Elo;Crédito;Básico Nacional;2926890;1915529;61953614;7160065842,35;45099;19257102,96;2022-07-01
843;20194;Bandeira própria;Débito;Outros;1448812;395181;5043827;346913117,24;0;0,0;2019-10-01
844;20172;VISA;Pré-Pago;Platinum;139342;5492;0;0,0;177549;31696503,52;2017-04-01
845;20111;Outras;Crédito;Outros;2430969;439185;1141524;160517283,56;11;2847,83;2011-01-01
846;20174;Bandeira própria;Crédito;Outros;637051;195648;2148587;215547130,11;0;0,0;2017-10-01
847;20212;MasterCard;Débito;Empresarial;1286173;395165;9989411;739930315,09;56;36420,7;2021-04-01
848;20183;MasterCard;Crédito;Corporativo;113584;78255;2530898;911023976,32;206895;121909559,39;2018-07-01
849;20194;Elo;Débito;Básico Nacional;13404696;5661569;117595382;7603452669,96;0;0,0;2019-10-01
850;20172;Elo;Pré-Pago;Outros;827279;232718;3179173;133799779,85;0;0,0;2017-04-01
851;20112;Elo;Débito;Básico Nacional;7965;1056;275;10942,25;0;0,0;2011-04-01
852;20214;American Express;Crédito;Empresarial;21520;16309;507642;323168909,18;19173;26486821,51;2021-10-01
853;20181;VISA;Crédito;Platinum;4704043;3493949;160562267;20244328550,84;3565835;1012490122,89;2018-01-01
854;20153;Outras;Débito;Outros;3360252;1346551;26002767;2189521336,47;0;0,0;2015-07-01
855;20114;VISA;Crédito;Básico Internacional;19427665;9898542;136889045;11584674051,27;2441810;334673262,29;2011-10-01
856;20204;MasterCard;Crédito;Intermediário;51569065;41260352;798988403;82912984539,73;2323384;306498532,51;2020-10-01
857;20234;American Express;Crédito;Básico Nacional;39126;30585;722271;99822055,17;3394;1176580,66;2023-10-01
858;20221;VISA;Crédito;Premium;3157364;2414157;133208814;27162494337,58;1887883;1256938287,89;2022-01-01
859;20234;Elo;Pré-Pago;Básico Internacional;43018202;6216259;21201850;1177542639,73;4354;1043943,06;2023-10-01
860;20222;Elo;Pré-Pago;Intermediário;8201332;163089;615060;33037344,17;0;0,0;2022-04-01
861;20152;Diners Club;Crédito;Intermediário;298398;254663;4211021;685617659,33;72136;28533705,85;2015-04-01
862;20192;VISA;Pré-Pago;Corporativo;579464;145685;1598182;143950396,74;1702780;243923088,23;2019-04-01
863;20142;VISA;Crédito;Empresarial;2020379;913519;13282362;4623363053,11;595808;199625957,43;2014-04-01
864;20231;American Express;Crédito;Intermediário;433549;335542;9107357;1617984610,42;76424;41466368,94;2023-01-01
865;20212;VISA;Débito;Outros;534;339;5758;343565,14;0;0,0;2021-04-01
866;20161;Outras;Débito;Outros;3278573;1369658;27709133;2284343903,35;0;0,0;2016-01-01
867;20194;VISA;Crédito;Corporativo;591922;316843;5666855;1670819183,35;435534;233253815,93;2019-10-01
868;20242;VISA;Pré-Pago;Intermediário;11326;259;1893;84607,27;0;0,0;2024-04-01
869;20223;MasterCard;Pré-Pago;Empresarial;1326421;452900;19051729;1150498383,35;0;0,0;2022-07-01
870;20154;MasterCard;Débito;Básico Internacional;110139985;36310132;684214776;42635626745,68;104572;26474200,14;2015-10-01
871;20234;MasterCard;Pré-Pago;Corporativo;3955375;1537702;33096372;1751329385,47;86762;1926987,51;2023-10-01
872;20203;Elo;Crédito;Platinum;45451;40528;1040197;170096326,06;915;213720,96;2020-07-01
873;20231;Elo;Débito;Outros;81868;67226;248676;34859051,0;0;0,0;2023-01-01
874;20151;Elo;Crédito;Corporativo;9274;4511;4363;87539701,92;0;0,0;2015-01-01
875;20214;VISA;Pré-Pago;Básico Nacional;6357255;1354021;13068084;1834193558,77;58;13864,31;2021-10-01
876;20221;Elo;Pré-Pago;Outros;26117724;1599009;3494827;152371922,42;0;0,0;2022-01-01
877;20123;American Express;Crédito;Corporativo;181843;87514;2183991;1203272280,21;196469;132657571,55;2012-07-01
878;20184;Hipercard;Crédito;Básico Nacional;4446257;3330961;62094291;8619473335,43;0;0,0;2018-10-01
879;20202;VISA;Débito;Básico Nacional;8389226;4609968;82011195;5720552144,49;337;57483,59;2020-04-01
880;20162;Elo;Crédito;Básico Nacional;5417841;2023379;22416204;1515454778,91;163;17122,14;2016-04-01
881;20233;MasterCard;Débito;Intermediário;81637684;57502803;1016756822;50225504132,01;41532;8760832,95;2023-07-01
882;20171;MasterCard;Pré-Pago;Básico Nacional;7194;3180;98308;4256638,32;0;0,0;2017-01-01
883;20242;VISA;Débito;Básico Nacional;14230390;7877477;221061893;14010551805,71;4869;538877,1;2024-04-01
884;20191;Elo;Débito;Empresarial;506238;221868;4804487;580171127,18;0;0,0;2019-01-01
885;20203;MasterCard;Pré-Pago;Corporativo;9855;1625;139843;9855211,52;683;620506,69;2020-07-01
886;20144;VISA;Débito;Básico Internacional;128060724;37706414;588832291;37742063515,21;152328;20577776,83;2014-10-01
887;20163;MasterCard;Débito;Básico Nacional;1625085;656208;12038171;757961592,26;25;5967,47;2016-07-01
888;20241;Outras;Crédito;Outros;1004105;183709;888598;61066746,26;0;0,0;2024-01-01
889;20204;MasterCard;Crédito;Empresarial;2478305;1655527;22526069;6011373149,12;309808;222116027,05;2020-10-01
890;20231;MasterCard;Débito;Corporativo;258;163;93750;9125281,5;8;1696,84;2023-01-01
891;20161;VISA;Débito;Platinum;1656652;1024820;28304172;2347354011,7;2895;561882,29;2016-01-01
892;20193;MasterCard;Débito;Premium;216544;115163;2105205;200626749,4;3888;1679800,29;2019-07-01
893;20214;VISA;Crédito;Básico Internacional;29351971;15433911;275430264;28789280881,4;699938;138742955,35;2021-10-01
894;20223;VISA;Crédito;Outros;11622126;3117982;40913517;4527693600,5;132425;80380165,77;2022-07-01
895;20164;VISA;Débito;Empresarial;1046254;527552;11757506;1498626860,09;85;20157,5;2016-10-01
896;20114;VISA;Crédito;Platinum;3831287;2455290;82331539;9662748951,6;3043271;817747429,38;2011-10-01
897;20242;MasterCard;Pré-Pago;Platinum;9587399;4330983;143992667;6623843360,11;0;0,0;2024-04-01
898;20184;VISA;Crédito;Básico Nacional;26233862;12082905;167912240;14169748928,96;204418;16933631,18;2018-10-01
899;20143;American Express;Crédito;Intermediário;1750148;971740;21532415;2039414002,03;800551;188915942,4;2014-07-01
900;20171;VISA;Débito;Intermediário;1186837;748862;20394039;1577853657,02;597;89292,06;2017-01-01
901;20133;MasterCard;Crédito;Premium;372233;258019;13004564;2418353863,9;900293;399423838,53;2013-07-01
902;20183;MasterCard;Crédito;Básico Internacional;17643736;11569320;215535870;20611231129,4;1548668;252507346,25;2018-07-01
903;20211;MasterCard;Débito;Básico Nacional;2981393;1426987;9891584;1051872351,23;6;7496,27;2021-01-01
904;20181;Bandeira própria;Crédito;Outros;645743;193502;2016816;193162546,69;0;0,0;2018-01-01
905;20213;VISA;Débito;Empresarial;1595215;651353;21125349;2760059540,76;1686;538302,17;2021-07-01
906;20242;Bandeira própria;Crédito;Outros;16387717;4339621;17130774;1635496579,37;0;0,0;2024-04-01
907;20204;American Express;Crédito;Básico Nacional;73856;46492;831753;114690224,39;3757;1232266,99;2020-10-01
908;20201;American Express;Crédito;Platinum;466359;349194;11899109;2847010171,46;622335;481222525,58;2020-01-01
909;20194;MasterCard;Débito;Básico Nacional;952855;490000;13099190;895963721,33;43;13370,71;2019-10-01
910;20141;Hipercard;Crédito;Básico Nacional;7664995;4580396;50197862;6042060290,77;0;0,0;2014-01-01
911;20213;MasterCard;Pré-Pago;Platinum;3710318;2140982;49109754;2423674242,24;0;0,0;2021-07-01
912;20212;Elo;Crédito;Básico Nacional;4086820;2365122;60428277;6056348884,3;18494;5591575,13;2021-04-01
913;20201;VISA;Pré-Pago;Platinum;17000;259;0;0,0;4629;1664394,35;2020-01-01
914;20202;Hipercard;Crédito;Intermediário;3058865;2844010;38280186;5759117575,19;34;3746,23;2020-04-01
915;20184;Elo;Débito;Básico Nacional;11249524;5082505;107817447;6730965794,14;0;0,0;2018-10-01
916;20131;VISA;Débito;Intermediário;1435616;794504;15291110;1101061800,08;3;457,3;2013-01-01
917;20131;VISA;Crédito;Intermediário;7934378;5247861;106879675;13368450749,71;3824567;775345573,37;2013-01-01
918;20233;MasterCard;Pré-Pago;Básico Internacional;6752550;671984;5021903;313546908,1;54373;2749926,29;2023-07-01
919;20183;VISA;Crédito;Corporativo;520119;270667;4868185;1269931660,83;345515;194514883,67;2018-07-01
920;20214;Elo;Pré-Pago;Intermediário;5273377;214250;515026;61135176,12;0;0,0;2021-10-01
921;20223;Elo;Pré-Pago;Intermediário;9397312;142045;703964;32737249,4;0;0,0;2022-07-01
922;20234;MasterCard;Débito;Básico Internacional;40760833;12899883;525559221;35135490932,4;63179;15711000,59;2023-10-01
923;20133;Diners Club;Crédito;Intermediário;366768;324566;4139440;696790212,13;85485;32486693,34;2013-07-01
924;20213;Elo;Crédito;Básico Internacional;5943704;2902551;47616979;6922401369,36;31296;13460458,64;2021-07-01
925;20131;Cheque Eletrônico;Débito;Outros;2602730;651462;13482;2358868,41;0;0,0;2013-01-01
926;20134;American Express;Crédito;Corporativo;167171;87916;2338148;1452268157,35;239994;162485995,2;2013-10-01
927;20152;VISA;Débito;Empresarial;1492469;661258;11590359;1410126623,56;173;20383,79;2015-04-01
928;20232;Elo;Pré-Pago;Intermediário;13553667;212438;1136631;48856372,65;0;0,0;2023-04-01
929;20114;MasterCard;Débito;Básico Nacional;2096562;754436;10386258;583961401,15;226;44290,44;2011-10-01
930;20142;VISA;Crédito;Básico Internacional;20246467;10354234;164812924;14000767822,44;4447215;388139395,0;2014-04-01
931;20204;MasterCard;Crédito;Básico Internacional;25753014;10081517;164840993;16545050496,92;531617;112485308,91;2020-10-01
932;20214;MasterCard;Débito;Platinum;833704;352618;10479294;946109822,97;4556;2869441,33;2021-10-01
933;20133;VISA;Crédito;Básico Nacional;30809566;16111928;170159607;13504087440,79;228847;11177544,64;2013-07-01
934;20221;MasterCard;Pré-Pago;Outros;17748452;2936209;30640290;1657495726,37;144075;27498651,3;2022-01-01
935;20212;MasterCard;Pré-Pago;Intermediário;20019327;11552438;305537992;11658628737,27;0;0,0;2021-04-01
936;20201;Elo;Crédito;Platinum;51089;41479;1262343;174345683,68;3733;943326,41;2020-01-01
937;20151;MasterCard;Débito;Intermediário;739724;311154;6390672;476045672,65;2724;714379,43;2015-01-01
938;20173;Outras;Débito;Outros;3244314;1481530;32846318;2766729510,37;0;0,0;2017-07-01
939;20124;VISA;Crédito;Corporativo;510174;236598;4028757;1453853708,88;219432;110187155,13;2012-10-01
940;20232;MasterCard;Crédito;Básico Nacional;29318460;5034255;82554841;9281068625,39;85422;5704586,11;2023-04-01
941;20161;MasterCard;Crédito;Empresarial;906404;468357;7564176;1785828717,85;230494;116541292,0;2016-01-01
942;20131;MasterCard;Crédito;Premium;338101;226550;10415617;1920163463,11;796129;356614501,68;2013-01-01
943;20134;Hipercard;Crédito;Básico Nacional;7598124;4800193;56048838;6888009452,85;0;0,0;2013-10-01
944;20181;MasterCard;Crédito;Básico Nacional;31344107;12585450;170770602;17000798818,17;30647;1630893,74;2018-01-01
945;20121;MasterCard;Débito;Intermediário;884980;402796;6483831;430409502,43;4065;872719,03;2012-01-01
946;20221;MasterCard;Pré-Pago;Empresarial;886509;330717;11932510;729179122,73;0;0,0;2022-01-01
947;20154;VISA;Débito;Básico Nacional;7446984;3537596;66984964;4403298097,95;0;0,0;2015-10-01
948;20202;MasterCard;Débito;Intermediário;45827913;30303695;415645991;25853062912,71;9590;1968352,24;2020-04-01
949;20211;MasterCard;Crédito;Empresarial;2786419;1776917;23048797;5961030830,71;323763;210920820,29;2021-01-01
950;20212;Elo;Crédito;Básico Internacional;5452488;2792508;43230972;5996802494,04;27720;12089025,99;2021-04-01
951;20182;Elo;Débito;Empresarial;406569;168222;3506654;428582314,84;0;0,0;2018-04-01
952;20142;American Express;Crédito;Platinum;624794;376415;12102625;1937326825,88;992869;450032958,76;2014-04-01
953;20142;MasterCard;Débito;Empresarial;479412;115226;1717770;223074138,06;480;196673,57;2014-04-01
954;20114;Elo;Crédito;Básico Nacional;344654;69781;388099;22306989,25;0;0,0;2011-10-01
955;20242;Elo;Crédito;Empresarial;525980;341125;7914035;3031770281,37;16144;10293631,67;2024-04-01
956;20144;Diners Club;Crédito;Intermediário;318471;272987;4341463;747278301,45;93821;38216369,78;2014-10-01
957;20192;Bandeira própria;Crédito;Outros;7383984;4645071;10746204;1675567121,59;12;227,16;2019-04-01
958;20154;MasterCard;Crédito;Básico Internacional;15888449;10169565;155130643;15914719506,04;1616284;166671040,4;2015-10-01
959;20122;VISA;Débito;Básico Internacional;136250391;36073234;439793206;24369927452,54;212886;24745535,29;2012-04-01
960;20192;VISA;Pré-Pago;Básico Nacional;1769505;218917;999929;687789800,26;16;1638,75;2019-04-01
961;20214;MasterCard;Pré-Pago;Básico Internacional;1102;734;559;24249,36;0;0,0;2021-10-01
962;20173;Hipercard;Crédito;Básico Nacional;5227050;3603381;55739118;7082686584,65;0;0,0;2017-07-01
963;20202;VISA;Débito;Outros;208;87;1846;92245,21;0;0,0;2020-04-01
964;20141;Bandeira própria;Crédito;Outros;714394;174377;1182699;109769407,89;0;0,0;2014-01-01
965;20132;Elo;Crédito;Básico Nacional;2797700;715980;6001379;301085418,02;0;0,0;2013-04-01
966;20153;MasterCard;Débito;Básico Internacional;109779649;36318229;603615112;35498072957,49;127999;31715130,04;2015-07-01
967;20223;Elo;Crédito;Intermediário;4238510;1446637;22069680;2601998906,01;5602;793537,68;2022-07-01
968;20113;Elo;Débito;Básico Nacional;27771;0;20726;1013803,77;0;0,0;2011-07-01
969;20161;VISA;Crédito;Empresarial;1707601;863849;12870870;3795996269,92;453714;192834739,34;2016-01-01
970;20121;MasterCard;Crédito;Intermediário;7383778;4562450;71705704;8834824687,95;2374368;451136522,44;2012-01-01
971;20184;VISA;Crédito;Empresarial;993562;667515;22880946;3703832979,91;363900;233372343,35;2018-10-01
972;20202;VISA;Débito;Básico Internacional;90834506;26458843;382175479;28075718795,48;21809;3353082,18;2020-04-01
973;20153;American Express;Crédito;Corporativo;159502;88131;2438580;1448923071,09;244919;199689437,48;2015-07-01
974;20202;American Express;Crédito;Platinum;782;782;4990;800347,97;4;1019,28;2020-04-01
975;20202;American Express;Crédito;Básico Nacional;101735;32189;757677;93142883,56;449;131469,19;2020-04-01
976;20232;MasterCard;Pré-Pago;Intermediário;49333996;27797721;1096163399;38787286313,64;1;0,01;2023-04-01
977;20113;MasterCard;Crédito;Empresarial;848111;319610;4897940;1080317228,48;172912;70770033,96;2011-07-01
978;20181;Elo;Crédito;Outros;642174;310841;3980523;375094378,19;71;31075,33;2018-01-01
979;20152;Elo;Débito;Básico Internacional;23077907;3949559;70032868;3599880951,58;0;0,0;2015-04-01
980;20163;VISA;Crédito;Premium;654968;484921;34829461;5756410155,83;1411256;483941012,18;2016-07-01
981;20131;VISA;Crédito;Empresarial;1880661;825648;9988802;3607234273,65;341868;146772454,77;2013-01-01
982;20224;VISA;Débito;Outros;1346;159;11407;632612,44;0;0,0;2022-10-01
983;20194;Elo;Débito;Básico Internacional;23248886;9780733;276410924;15174775354,27;0;0,0;2019-10-01
984;20182;MasterCard;Débito;Corporativo;4764;1;39499;5671720,36;0;0,0;2018-04-01
985;20134;MasterCard;Crédito;Intermediário;9624337;5878936;107068035;13950120233,4;3244242;540811352,94;2013-10-01
986;20122;MasterCard;Crédito;Corporativo;54235;26961;706985;277383913,45;31629;19321067,64;2012-04-01
987;20171;MasterCard;Pré-Pago;Platinum;122073;3970;0;0,0;142888;25766272,36;2017-01-01
988;20174;Diners Club;Crédito;Intermediário;188754;172088;1200603;193329750,39;15322;5376669,06;2017-10-01
989;20234;VISA;Débito;Empresarial;1673107;634776;24717837;2967807718,11;3307;841803,7;2023-10-01
990;20111;Outras;Crédito;Básico Nacional;444079;197150;58289;25963360,41;0;0,0;2011-01-01
991;20171;Elo;Débito;Básico Nacional;7857721;4184480;50975464;3103041904,99;0;0,0;2017-01-01
992;20204;VISA;Crédito;Platinum;6274884;4613184;202822209;30411512908,21;1191994;388247732,3;2020-10-01
993;20241;VISA;Crédito;Básico Internacional;52974022;19508535;300937686;33703803324,77;857197;152028395,92;2024-01-01
994;20211;Elo;Crédito;Premium;32987;28498;1082172;201419769,38;1018;471291,93;2021-01-01
995;20234;MasterCard;Débito;Intermediário;84597279;48034484;1095660740;55311877698,69;35814;7119469,76;2023-10-01
996;20181;American Express;Crédito;Intermediário;1139390;853663;5730520;729196134,41;208039;76760635,99;2018-01-01
997;20192;Elo;Crédito;Básico Nacional;4945958;2548271;57166151;4614685784,76;59157;16813624,71;2019-04-01
998;20172;Elo;Crédito;Corporativo;18887;12170;6198;108468766,46;0;0,0;2017-04-01
999;20163;Elo;Débito;Básico Nacional;8339098;3003006;36742423;2171880955,55;0;0,0;2016-07-01
